#
#  rpom246200cyc 24.0 Genes link table generated on Mon Apr 20, 2020
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G1G48-142	Q5LWU6		
G1G48-603	Q5LVV0		
G1G48-788	Q5LVC4		
G1G48-928	Q5LUY4		
G1G48-693	Q5LVL7		
G1G48-1820			
G1G48-1503	Q5LTE2		
G1G48-3806	Q5LM17		
G1G48-3399	Q5LN65		
G1G48-3162	Q5LNU1		
G1G48-1178	Q5LU96		
G1G48-1601	Q5LT45		
G1G48-1175	Q5LU99		
G1G48-4217	Q5LKY3		
G1G48-1878	Q5LSC7		
G1G48-1695	Q5LSV2		
G1G48-884	Q5LV28		
G1G48-253	Q5LX41		
G1G48-2014	Q5LRZ4		
G1G48-4099	Q5LL98		
G1G48-2522			
G1G48-1943	Q5LS61		
G1G48-4017	Q5LLG7		
G1G48-962	Q5LUU7		
G1G48-3279	Q5LNH6		
G1G48-1604	Q5LPA8	glyA	
G1G48-205	Q5LWY7		
G1G48-537	Q5LW13		
G1G48-3131	Q5LNX1		
G1G48-3388	Q5LN76		
G1G48-3420	Q5LN44		
G1G48-2573	Q5LQG0		
G1G48-2574	Q5LQF9		
G1G48-2154	Q5LRL1		
G1G48-1095	Q5LUH8		
G1G48-2733	Q5LQ09		
G1G48-4388			
G1G48-1120	Q5LUF3		
G1G48-3671	Q5LME8		
G1G48-1586			
G1G48-2891	Q5LPK7		
G1G48-2201	Q5LRG5		
G1G48-1078	Q5LUJ5		
G1G48-830	Q5LV82		
G1G48-2941			
G1G48-2139	Q5LRM4		
G1G48-1337	Q5LTV3		
G1G48-2113	Q5LRQ0		
G1G48-1730	Q5LSR5		
G1G48-1647	Q5LSZ9		
G1G48-467	Q5LW81		
G1G48-71	Q5LWM3		
G1G48-3515	Q5LMV1		
G1G48-387	Q5LXG1		
G1G48-3562	Q5LMQ6		
G1G48-260	Q5LX34		
G1G48-1449	Q5LTJ7		
G1G48-2783	Q5LPW5		
G1G48-1420			
G1G48-2418	Q5LQV7		
G1G48-1069	Q5LUK2		
G1G48-3595	Q5LMM3		
G1G48-3750			
G1G48-3541	Q5LMS5		
G1G48-2489	Q5LQP2		
G1G48-3854			
G1G48-1626	Q5LT20		
G1G48-130	Q5LWS3		
G1G48-1710	Q5LST6		
G1G48-856	Q5LV56		
G1G48-1799			
G1G48-3409	Q5LN55		
G1G48-3166	Q5LNT7		
G1G48-2332	Q5LR37		
G1G48-3112	Q5LNZ1		
G1G48-1191			
G1G48-1065			
G1G48-1782	Q5LSM1		
G1G48-1538	Q5LTA7		
G1G48-3244	Q5LNK9		
G1G48-849	Q5LV63		
G1G48-4094			
G1G48-2662	Q5LQ79		
G1G48-3263	Q5LNJ1		
G1G48-2831			
G1G48-1037	Q5LUM5		
G1G48-2929	Q5LPG8		
G1G48-25			
G1G48-4142	Q5LL56		
G1G48-3389	Q5LN75		
G1G48-1658			
G1G48-1772	Q5LSN1		
G1G48-76			
G1G48-1872	Q5LSD3		
G1G48-4194	Q5LL06		
G1G48-1144	Q5LUD0		
G1G48-1866	Q5LSD9		
G1G48-2848			
G1G48-1917	Q5LS87		
G1G48-1026	Q5LUN6		
G1G48-3980	Q5LLJ5		
G1G48-3385	Q5LN79		
G1G48-3061	Q5LP40		
G1G48-1930	Q5LS74		
G1G48-3860			
G1G48-3636	Q5LMI3		
G1G48-452	Q5LW97		
G1G48-3624	Q5LMJ5		
G1G48-3688	Q5LMD2		
G1G48-469	Q5LW79		
G1G48-350	Q5LXC7		
G1G48-2511	Q5LQM0		
G1G48-2636	Q5LQA2		
G1G48-3963	Q5LLK4		
G1G48-1455	Q5LTJ1		
G1G48-3354	Q5LNA8		
G1G48-4292	Q5LKR2		
G1G48-3285	Q5LNH0		
G1G48-1251	Q5LU30		
G1G48-2855			
G1G48-3727	Q5LM94		
G1G48-84	Q5LWM8		
G1G48-1641	Q5LT05		
G1G48-3094	Q5LP08		
G1G48-3798	Q5LM25		
G1G48-3298	Q5LNF7		
G1G48-3974	Q5LLM6		
G1G48-2769			
G1G48-2231	Q5LRD7		
G1G48-4381	Q5LKH8		
G1G48-1988	Q5LS20		
G1G48-1501	Q5LTE4		
G1G48-1952			
G1G48-4015	Q5LLG9		
G1G48-1171	Q5LUA3		
G1G48-2648	Q5LQ92		
G1G48-1302			
G1G48-2763	Q5LPX9		
G1G48-2504	Q5LQM7		
G1G48-1579	Q5LT67		
G1G48-2623	Q3V7J4		
G1G48-2375	Q5LQZ4		
G1G48-2280	Q5LR87		
G1G48-1684			
G1G48-3842	Q5LLY3		
G1G48-2372			
G1G48-1854	Q5LSF1		
G1G48-1116			
G1G48-1628	Q5LT18		
G1G48-2156	Q5LRK9		
G1G48-1560			
G1G48-3187	Q5LNR6		
G1G48-4139	Q5LL59		
G1G48-1602	Q5LT44		
G1G48-770	Q5LVE2		
G1G48-4040	Q5LLE5		
G1G48-1404	Q5LTP0		
G1G48-4364	Q5LKJ5		
G1G48-3518	Q5LMU8		
G1G48-2860	Q5LPN8		
G1G48-2652	Q5LQ88		
G1G48-800	Q5LVB2		
G1G48-733	Q5LVH8		
G1G48-3256	Q5LNJ8		
G1G48-1575	Q5LT71		
G1G48-1871	Q5LSD4		
G1G48-1731	Q5LSR4		
G1G48-3361	Q5LNA1		
G1G48-4207	Q5LKZ3		
G1G48-1002			
G1G48-764	Q5LVE8		
G1G48-3903	Q5LLS8		
G1G48-4076			
G1G48-1347	Q5LTU4		
G1G48-2210			
G1G48-2025			
G1G48-2707	Q5LQ35	artP	
G1G48-1422	Q5LTM3		
G1G48-3303	Q5LNF2		
G1G48-296	Q5LX71		
G1G48-2141	Q5LRM2		
G1G48-1858			
G1G48-2630	Q5LQA8		
G1G48-1000	Q5LUR2		
G1G48-1185	Q5LU89		
G1G48-2704	Q5LQ38		
G1G48-1995	Q5LS13		
G1G48-1219			
G1G48-2717	Q5LQ25		
G1G48-4241	Q5LKV9		
G1G48-1408	Q5LTN6		
G1G48-4126	Q5LL72		
G1G48-2631	Q5LQA7		
G1G48-2858	Q5LPP0		
G1G48-2346	Q5LR22		
G1G48-3585	Q5LMN3		
G1G48-4254	Q5LKU7		
G1G48-1970	Q5LS38		
G1G48-3018	Q5LP79		
G1G48-50			
G1G48-134	Q5LWT6		
G1G48-1638	Q5LT08		
G1G48-1024	Q5LUN8		
G1G48-2235	Q5LRD3		
G1G48-2645			
G1G48-1660	Q5LSY6		
G1G48-3932	Q5LLQ1		
G1G48-484	Q5LW64		
G1G48-269	Q5LX44		
G1G48-3035			
G1G48-2633	Q5LQA5		
G1G48-2534	Q5LQJ7		
G1G48-3233	Q5LNM0		
G1G48-1043	Q5LUL9		
G1G48-4215	Q5LKY5		
G1G48-2071	Q5LRU1		
G1G48-342	Q5LXB7		
G1G48-1478			
G1G48-1513	Q5LTD2		
G1G48-197	Q5LWZ4		
G1G48-2246	Q5LRC1		
G1G48-2979			
G1G48-1547			
G1G48-228	Q5LX16		
G1G48-108	Q5LWQ8		
G1G48-4056			
G1G48-1205			
G1G48-1775	Q5LSM8		
G1G48-2937	Q5LPG0		
G1G48-3118	Q5LNY4		
G1G48-3189	Q5LNR4		
G1G48-3894	Q5LLT7		
G1G48-1074	Q5LUJ9		
G1G48-953	Q5LUV6		
G1G48-1106	Q5LUG7		
G1G48-1861	Q5LSE4		
G1G48-3990	Q5LLL7		
G1G48-3799	Q5LM24		
G1G48-1790			
G1G48-2038	Q5LRX1		
G1G48-936	Q5LUX6		
G1G48-3662	Q5LMF8		
G1G48-143	Q5LWU5		
G1G48-1837	Q5LSG8		
G1G48-3242	Q5LNL1		
G1G48-3802	Q5LM21		
G1G48-377	Q5LXF6		
G1G48-2287	Q5LR80		
G1G48-2377	Q5LQZ2		
G1G48-414	Q5LWD5		
G1G48-2211	Q5LRF6		
G1G48-1458	Q5LTI8		
G1G48-3753			
G1G48-1430	Q5LTL6		
G1G48-2877	Q5LPM1		
G1G48-3713	Q5LMA7		
G1G48-2866	Q5LPN2		
G1G48-1891	Q5LSB4		
G1G48-1355	Q5LTT6		
G1G48-2594	Q5LQD9		
G1G48-3210			
G1G48-1384	Q5LTQ8		
G1G48-761	Q5LVF1		
G1G48-4070			
G1G48-4023	Q5LLG1		
G1G48-356	Q5LXE1		
G1G48-1480	Q5LTG5		
G1G48-3068	Q5LP33		
G1G48-2490	Q5LQP1		
G1G48-3437			
G1G48-220	Q5LX06		
G1G48-1145			
G1G48-3387			
G1G48-816	Q5LV96		
G1G48-3352			
G1G48-3109	Q5LNZ2		
G1G48-1281	Q5LU07		
G1G48-297	Q5LX70		
G1G48-4341	Q5LKL8		
G1G48-2641	Q5LQ97		
G1G48-2339	Q5LR30		
G1G48-3487	Q5LMX7		
G1G48-3970	Q5LLL0		
G1G48-2638	Q5LQA0		
G1G48-1111			
G1G48-3536	Q5LMT0		
G1G48-1427	Q5LTL9		
G1G48-1217			
G1G48-588	Q5LVW4		
G1G48-4020	Q5LLG4		
G1G48-2958	Q5LPD9		
G1G48-313			
G1G48-444	Q5LWA5		
G1G48-157	Q5LWV0		
G1G48-3693	Q5LMC7		
G1G48-4043	Q5LLE2		
G1G48-1109	Q5LUG4		
G1G48-1380	Q5LTR1		
G1G48-509	Q5LW41		
G1G48-3221	Q5LNN2		
G1G48-2726	Q5LQ16		
G1G48-206	Q5LX02		
G1G48-9	Q5LWF5	hrcA	
G1G48-2920	Q5LPH7		
G1G48-46	Q5LWJ3		
G1G48-748	Q5LVG4		
G1G48-1130	Q5LUE4		
G1G48-3356	Q5LNA6		
G1G48-1319	Q5LTW9		
G1G48-1102	Q5LUH1		
G1G48-670	Q5LVP0		
G1G48-1005	Q5LUQ7		
G1G48-3773	Q5LM50		
G1G48-1463	Q5LTI2		
G1G48-3413	Q5LN51		
G1G48-3672	Q5LME7		
G1G48-4303			
G1G48-3654	Q5LMG5		
G1G48-1081	Q5LUJ2		
G1G48-2611			
G1G48-3350	Q5LNB2		
G1G48-3822	Q5LM01		
G1G48-61	Q5LWL5		
G1G48-17			
G1G48-908	Q5LV04		
G1G48-3682	Q5LMD8		
G1G48-422	Q5LWC7		
G1G48-4247	Q5LKV4	gabD	
G1G48-820	Q5LV92		
G1G48-3308	Q5LNE7		
G1G48-2736	Q5LQ06		
G1G48-500	Q5LW50		
G1G48-1052			
G1G48-982			
G1G48-1303	Q5LTY5		
G1G48-1903	Q5LSA1		
G1G48-2819	Q5LPT0		
G1G48-504	Q5LW46		
G1G48-3024	Q5LP74		
G1G48-3195			
G1G48-2336			
G1G48-4091	Q5LLA6		
G1G48-3527	Q5LMT9		
G1G48-1939	Q5LS65		
G1G48-2387			
G1G48-2913	Q5LPI4		
G1G48-1784	Q5LSL9		
G1G48-3853	Q5LLX2		
G1G48-1486	Q5LTF9		
G1G48-2814	Q5LPT5		
G1G48-987			
G1G48-3998	Q5LLI6		
G1G48-562			
G1G48-1287	Q5LU01		
G1G48-929	Q5LUY3		
G1G48-3949	Q5LLN5		
G1G48-3056			
G1G48-2558	Q5LQH5		
G1G48-4181	Q5LL19		
G1G48-1440	Q5LTK6		
G1G48-4269	Q5LKT2		
G1G48-3265			
G1G48-325	Q5LX98		
G1G48-3247	Q5LNK6		
G1G48-169	Q5LWV6		
G1G48-3359	Q5LNA3		
G1G48-1426			
G1G48-3757	Q5LM64		
G1G48-1848	Q5LSF7		
G1G48-2334			
G1G48-462			
G1G48-3071	Q5LP31		
G1G48-2691	Q5LQ50		
G1G48-769			
G1G48-2581	Q5LQF2		
G1G48-2696	Q5LQ45		
G1G48-2659			
G1G48-3009			
G1G48-3608	Q5LML1		
G1G48-2203	Q5LRG3		
G1G48-3918	Q5LLR4		
G1G48-1276			
G1G48-1677	Q5LSW9		
G1G48-3800	Q5LM23		
G1G48-1453	Q5LTJ3		
G1G48-793	Q5LVB9		
G1G48-2614	Q5LQC3		
G1G48-1246	Q5LU35		
G1G48-2509	Q5LQM2		
G1G48-3575	Q5LMP3		
G1G48-891	Q5LV22		
G1G48-522	Q5LW28		
G1G48-3865			
G1G48-3586	Q5LMN2		
G1G48-3471			
G1G48-3066	Q5LP35		
G1G48-3330	Q5LND1		
G1G48-2180	Q5LRI6		
G1G48-1009	Q5LUQ3		
G1G48-1339	V5UZ10		
G1G48-3625	Q5LMJ4		
G1G48-2009	Q5LRZ9		
G1G48-4131	Q5LL67		
G1G48-1636	Q5LT10		
G1G48-2593	Q5LQE0		
G1G48-3452	Q5LN12		
G1G48-2722	Q5LQ20		
G1G48-3204	Q5LNP9		
G1G48-2252	V5V0K4		
G1G48-4006	Q5LLH8		
G1G48-3446	Q5LN18		
G1G48-3497	Q5LMW7		
G1G48-2450	Q5LQT0		
G1G48-3635	Q5LMI4		
G1G48-2064	Q5LRU8		
G1G48-1124	Q5LUE9		
G1G48-2034			
G1G48-2469	Q5LQR2		
G1G48-1272	Q5LU13		
G1G48-1378	Q5LTR4		
G1G48-4273	Q5LKS8		
G1G48-1168	Q5LUA6		
G1G48-1533	Q5LTB2		
G1G48-2589	Q5LQE4		
G1G48-1788	Q5LSL5		
G1G48-1981	Q5LS27		
G1G48-1030	Q5LUN2		
G1G48-528	Q5LW22		
G1G48-2170	Q5LRJ5		
G1G48-2584	Q5LQE9		
G1G48-365	Q5LXF0		
G1G48-709	Q5LVK2		
G1G48-2524			
G1G48-1923	Q5LS81		
G1G48-2905	Q5LPJ2		
G1G48-604	Q5LVU9		
G1G48-4107			
G1G48-3410	Q5LN54		
G1G48-2073	Q5LRT9		
G1G48-4227	Q5LKX3		
G1G48-3832	Q5LLZ2		
G1G48-230			
G1G48-583	Q5LVW9		
G1G48-2467	Q5LQR4		
G1G48-549			
G1G48-4290	Q5LKR4		
G1G48-2335	Q5LR34		
G1G48-1341	Q5LTV0		
G1G48-4004	F7IU51		
G1G48-3044			
G1G48-3697	Q5LMC3		
G1G48-3036	Q5LP62		
G1G48-4244	V5XJ79		
G1G48-2949	Q5LPE8		
G1G48-650	Q5LVR0		
G1G48-4116	Q5LL82		
G1G48-1235	Q5LU44		
G1G48-225	Q5LX19		
G1G48-3823	Q5LM00		
G1G48-3542	Q5LMS4		
G1G48-713			
G1G48-935	Q5LUX7		
G1G48-3533	Q5LMT3		
G1G48-4041	Q5LLE4		
G1G48-2443			
G1G48-1523	Q5LTC2		
G1G48-1392	Q5LTQ1		
G1G48-3790	Q5LM33		
G1G48-104	Q5LWR2		
G1G48-4136	Q5LL62		
G1G48-178	Q5LWW3		
G1G48-1897	Q5LSA7		
G1G48-2251	Q5LRB6		
G1G48-28	Q5LWH3		
G1G48-1353	Q5LTT8		
G1G48-2427	Q5LQU9		
G1G48-4261			
G1G48-474	Q5LW74		
G1G48-4389	Q5LKG9		
G1G48-797	Q5LVB5		
G1G48-2908	Q5LPI9		
G1G48-2663	Q5LQ78		
G1G48-1711	Q5LST5		
G1G48-4288	Q5LKR6		
G1G48-1885	Q5LSC0		
G1G48-1268	Q5LU17		
G1G48-1409	Q5LTN5		
G1G48-202	Q5LWZ0		
G1G48-437			
G1G48-4085	Q5LLB2		
G1G48-40	Q5LWJ9		
G1G48-4235	Q5LKW5		
G1G48-1539			
G1G48-249			
G1G48-4082	Q5LLB5		
G1G48-488	Q5LW61		
G1G48-4404			
G1G48-298	Q5LX87		
G1G48-2126	Q5LRN7		
G1G48-3645	Q5LMH4		
G1G48-3941			
G1G48-652	Q5LVQ8		
G1G48-1993	Q5LS15		
G1G48-3811	Q5LM12		
G1G48-2452			
G1G48-233			
G1G48-241	Q5LX22		
G1G48-2506			
G1G48-1938	Q5LS66		
G1G48-3327			
G1G48-1608	Q5LT38		
G1G48-2666	Q5LQ75		
G1G48-2404	Q5LQW9		
G1G48-3549	Q5LMR7		
G1G48-3164			
G1G48-1732	Q5LSR3		
G1G48-2841	Q5LPQ7		
G1G48-2494	Q5LQN7		
G1G48-1753	Q5LSP7		
G1G48-920	Q5LUZ2		
G1G48-4305			
G1G48-3568	Q5LMQ0		
G1G48-4402	Q5LKF6		
G1G48-1661			
G1G48-789	Q5LVC3		
G1G48-3400			
G1G48-1079	Q5LUJ4		
G1G48-3072	Q5LP30		
G1G48-3816	Q5LM07		
G1G48-2052	Q5LRV9		
G1G48-497	Q5LW52		
G1G48-2880	Q5LPL8		
G1G48-4144	Q5LL54		
G1G48-3771			
G1G48-1224			
G1G48-2751	Q5LPZ1		
G1G48-2076	Q5LRT6		
G1G48-3309			
G1G48-2896	Q5LPK1	gatB	
G1G48-749	Q5LVG3		
G1G48-1627	Q5LT19		
G1G48-3055			
G1G48-2616	Q5LQC1		
G1G48-455	Q5LW94		
G1G48-559	Q5LVZ2		
G1G48-2098	Q5LRR5		
G1G48-4366	Q5LKJ3		
G1G48-1566	Q5LT80		
G1G48-963	Q5LUU6		
G1G48-450			
G1G48-3747	Q5LM74		
G1G48-1979			
G1G48-154	Q5LWV3		
G1G48-2409	Q5LQW4		
G1G48-1528	Q5LTB7		
G1G48-3236	Q5LNL7		
G1G48-1398	Q5LTP6		
G1G48-3418	Q5LN46		
G1G48-2415	Q5LQV9		
G1G48-398	Q5LXH2		
G1G48-1077	Q5LUJ6		
G1G48-827	Q5LV85		
G1G48-2333	Q5LR36		
G1G48-1085	Q5LUI8		
G1G48-1209	Q5LU68		
G1G48-1704	Q5LSU2		
G1G48-2816	Q5LPT3		
G1G48-2295	Q5LR73		
G1G48-3609	Q5LML0		
G1G48-1361	Q5LTT0		
G1G48-2264	Q5LRA4		
G1G48-2277	Q5LR90		
G1G48-161			
G1G48-410	Q5LWD9		
G1G48-3395			
G1G48-3596	Q5LMM2		
G1G48-2851	Q5LPP7		
G1G48-1421	Q5LTM4		
G1G48-2050			
G1G48-2754	Q5LPY8		
G1G48-4123	Q5LL75		
G1G48-3994	Q5LLK0		
G1G48-3728	Q5LM92		
G1G48-4089	Q5LLA8		
G1G48-3852	Q5LLX3		
G1G48-1994	Q5LS14		
G1G48-3503	Q5LMW1		
G1G48-2363	Q5LR06		
G1G48-2731	Q5LQ11		
G1G48-2146	Q5LRL7		
G1G48-1371	Q5LTS1		
G1G48-2297	Q5LR71		
G1G48-3367			
G1G48-960	Q5LUU9		
G1G48-4027	Q5LLF7		
G1G48-212			
G1G48-2436	Q5LQU2		
G1G48-1072			
G1G48-343	Q5LXB6		
G1G48-4246	Q5LKV5		
G1G48-3148	Q5LNV5		
G1G48-4167	Q5LL32		
G1G48-4336			
G1G48-680			
G1G48-334	Q5LXA7		
G1G48-579	Q5LVX3		
G1G48-215	Q5LX11		
G1G48-4175			
G1G48-1983	Q5LS25		
G1G48-2894	Q5LPK3		
G1G48-2321	Q5LR47		
G1G48-1663	Q5LSY3		
G1G48-368	Q5LXE7		
G1G48-3339	Q5LNC3		
G1G48-2635	Q5LQA3		
G1G48-1578	Q5LT68		
G1G48-783	Q5LVC9		
G1G48-4208	Q5LKZ2		
G1G48-2601			
G1G48-57	Q5LWK1		
G1G48-1611	Q5LT35		
G1G48-533	Q5LW17		
G1G48-2606	Q5LQD0		
G1G48-2262			
G1G48-1553	Q5LT92		
G1G48-663	Q5LVP7		
G1G48-1764	Q5LSN7		
G1G48-1700	Q5LSU6		
G1G48-94	Q5LWN6		
G1G48-2485	Q5LQP6		
G1G48-1215	Q5LU62		
G1G48-2846	Q5LPQ1		
G1G48-88			
G1G48-3576	Q5LMP2		
G1G48-2932	Q5LPG5		
G1G48-665			
G1G48-2549	Q5LQI3		
G1G48-2999			
G1G48-1464	Q5LTI1		
G1G48-3922	Q5LLR0		
G1G48-481	Q5LW67		
G1G48-299	Q5LX86		
G1G48-123	Q5LWR3		
G1G48-2678	Q5LQ63		
G1G48-2774			
G1G48-2582			
G1G48-2968	Q5LPC8		
G1G48-4307	Q5LKQ1		
G1G48-3739			
G1G48-3427			
G1G48-1243	Q5LU38		
G1G48-2462	Q5LQR9		
G1G48-1818	Q5LSI6		
G1G48-2364	Q5LR05		
G1G48-1904	Q5LSA0		
G1G48-1808			
G1G48-2694	Q5LQ47		
G1G48-3895	Q5LLT6		
G1G48-361	Q5LXD6		
G1G48-518	Q5LW32		
G1G48-4178	Q5LL22		
G1G48-721	Q5LVJ0		
G1G48-3889			
G1G48-3492	Q5LMX2		
G1G48-2924			
G1G48-2618	Q5LQB9		
G1G48-1907			
G1G48-2238	Q5LRC9		
G1G48-2042	Q5LRW7		
G1G48-4379	Q5LKI0		
G1G48-2686	Q5LQ55		
G1G48-4069	Q5LLC6		
G1G48-3025	Q5LP73		
G1G48-2547	Q5LQI5		
G1G48-3253	Q5LNK1		
G1G48-3011			
G1G48-2369	Q5LR00		
G1G48-2728	Q5LQ14		
G1G48-2493	Q5LQN8		
G1G48-3964	Q5LLK3		
G1G48-4158	Q5LL41		
G1G48-135	Q5LWT5		
G1G48-3712	Q5LMA8		
G1G48-2341			
G1G48-1630	Q5LT16		
G1G48-1428	Q5LTL8		
G1G48-1315	Q5LTX3		
G1G48-4333	Q5LKM5		
G1G48-2544	Q5LQI8		
G1G48-734	Q5LVH7		
G1G48-4100	Q5LL97		
G1G48-3700	Q5LMC0		
G1G48-2035			
G1G48-3005	Q5LP91		
G1G48-3490			
G1G48-605	Q5LVU8		
G1G48-3312	Q5LNE3		
G1G48-556			
G1G48-77			
G1G48-2192	Q5LRH4		
G1G48-4256	Q5LKU5		
G1G48-4019	Q5LLG5		
G1G48-1883	Q5LSC2		
G1G48-1668	Q5LSX8		
G1G48-1326	Q5LTW4		
G1G48-2772			
G1G48-4011	Q5LLH3		
G1G48-1330	Q5LTW0		
G1G48-194	Q5LWY0		
G1G48-3917	Q5LLR5		
G1G48-2081			
G1G48-3587	Q5LMN1		
G1G48-4218	Q5LKY2		
G1G48-2445			
G1G48-1242	Q5LU39		
G1G48-2045			
G1G48-1964	Q5LS44		
G1G48-2821	Q5LPS8		
G1G48-2289	Q5LR78		
G1G48-2552	Q5LQI1		
G1G48-4063			
G1G48-3828	Q5LLZ6		
G1G48-4393	Q5LKG5		
G1G48-96			
G1G48-1382	Q5LTR0		
G1G48-1616	Q5LT30		
G1G48-314	Q5LX91		
G1G48-855	Q5LV57		
G1G48-3153	Q5LNV0		
G1G48-4332	Q5LKM6		
G1G48-400			
G1G48-1971			
G1G48-3081	Q5LP21		
G1G48-848	Q5LV64		
G1G48-3430	Q5LN34		
G1G48-19	Q5LWG2		
G1G48-1461	Q5LTI4		
G1G48-3220			
G1G48-1304	Q5LTY4		
G1G48-1131	Q5LUE3		
G1G48-3382	Q5LN82		
G1G48-2296	Q5LR72		
G1G48-4163	Q5LL36		
G1G48-242	Q5LX21		
G1G48-270	Q5LX43		
G1G48-1333	Q5LTV7		
G1G48-3119	Q5LNY3		
G1G48-300			
G1G48-1288	Q5LU00		
G1G48-3626	Q5LMJ3		
G1G48-510	Q5LW40		
G1G48-620	Q5LVT3		
G1G48-1146	Q5LUC8		
G1G48-3401	Q5LN63		
G1G48-1962			
G1G48-854	Q5LV58		
G1G48-4021	Q5LLG3		
G1G48-1498	Q5LTE7		
G1G48-3691	Q5LMC9		
G1G48-1004	Q5LUQ8		
G1G48-784	Q5LVC8		
G1G48-3499	Q5LMW5		
G1G48-1914	Q5LS90		
G1G48-1412	Q5LTN3		
G1G48-4001	F7IWM1		
G1G48-3543	Q5LMS3		
G1G48-1600	Q5LT46		
G1G48-1733			
G1G48-2872	Q5LPM6		
G1G48-2373			
G1G48-3663	Q5LMF7		
G1G48-4042	Q5LLE3		
G1G48-2311	Q5LR57		
G1G48-1471	Q5LTH4		
G1G48-823	Q5LV89	lldD	
G1G48-1218	Q5LU60		
G1G48-3348	Q5LNB4		
G1G48-1431			
G1G48-1634	Q5LT12		
G1G48-883	Q5LV29		
G1G48-159	Q5LWU8		
G1G48-3235	Q5LNL8		
G1G48-3102	Q5LNZ9		
G1G48-3692	Q5LMC8		
G1G48-1188			
G1G48-794	Q5LVB8		
G1G48-21			
G1G48-2644			
G1G48-3287			
G1G48-2621	Q5LQB6		
G1G48-2612	Q5LQC5		
G1G48-2563	Q5LQH0		
G1G48-1407	Q5LTN7		
G1G48-2765	Q5LPX7		
G1G48-3333			
G1G48-3511	Q5LMV5		
G1G48-3184	Q5LNR9		
G1G48-1980			
G1G48-3289	Q5LNG6		
G1G48-1192			
G1G48-694	Q5LVL6		
G1G48-3914	Q5LLR8		
G1G48-3362	Q5LNA0		
G1G48-1743			
G1G48-1098	Q5LUH5		
G1G48-2247			
G1G48-735	Q5LVH6		
G1G48-1259			
G1G48-2403	Q5LQX0		
G1G48-379	Q5LXF4		
G1G48-4002	F7IVF1		
G1G48-2629	Q5LQA9		
G1G48-975	Q5LUT4		
G1G48-4199	Q5LL01		
G1G48-704	Q5LVK6		
G1G48-2487	Q5LQP4		
G1G48-2673	Q5LQ68		
G1G48-3485	Q5LMX9		
G1G48-1007	Q5LUQ5		
G1G48-4253	Q5LKU8		
G1G48-4325	Q5LKN3		
G1G48-2985	Q5LPB1		
G1G48-2432			
G1G48-1928	Q5LS76		
G1G48-1256	Q5LU26		
G1G48-3740			
G1G48-3880	Q5LLV1		
G1G48-1869	Q5LSD6		
G1G48-4133	Q5LL65		
G1G48-606	Q5LVU7		
G1G48-2863	Q5LPN5		
G1G48-2382			
G1G48-3012			
G1G48-4172	Q5LL27		
G1G48-2565	Q5LQG8		
G1G48-2953	Q5LPE4		
G1G48-3185	Q5LNR8		
G1G48-912			
G1G48-326	Q5LX97		
G1G48-1935	Q5LS69		
G1G48-1442	Q5LTK4		
G1G48-1477	Q5LTG8		
G1G48-2681	Q5LQ60		
G1G48-2743	Q5LPZ9		
G1G48-1712	Q5LST3		
G1G48-163			
G1G48-4409	Q5LKE9		
G1G48-3151	Q5LNV2		
G1G48-1105	Q5LUG8		
G1G48-3637	Q5LMI2		
G1G48-4130	Q5LL68		
G1G48-1147	Q5LUC7		
G1G48-2388	Q5LQY4		
G1G48-1618	Q5LT28		
G1G48-3157	Q5LNU6		
G1G48-3838	Q5LLY7		
G1G48-1176	Q5LU98		
G1G48-2712			
G1G48-2791	Q5LPV8		
G1G48-1973	Q5LS35		
G1G48-1672	Q5LSX4		
G1G48-3551			
G1G48-645	Q5LVR6		
G1G48-3480	Q5LMY4		
G1G48-4000	Q5LLI4		
G1G48-715	Q5LVJ6		
G1G48-1443	Q5LTK3		
G1G48-2757	Q5LPY5		
G1G48-2102			
G1G48-3085	Q5LP17		
G1G48-3226	Q5LNM7		
G1G48-2660	Q5LQ81		
G1G48-51			
G1G48-1645	Q5LT01		
G1G48-127			
G1G48-3270	Q5LNI4		
G1G48-1959			
G1G48-301	Q5LX84		
G1G48-3266	Q5LNI8		
G1G48-3229	Q5LNM4		
G1G48-1223			
G1G48-3421	Q5LN43		
G1G48-930			
G1G48-2028			
G1G48-271	Q5LX61		
G1G48-3182	Q5LNS1		
G1G48-4146	Q5LL52		
G1G48-668	Q5LVP2		
G1G48-2561			
G1G48-3627	Q5LMJ2		
G1G48-4298	Q5LKQ6		
G1G48-1816	Q5LSI8		
G1G48-3904	Q5LLS7		
G1G48-4014	Q5LLH0	gcvT	
G1G48-3610	Q5LMK9		
G1G48-574	Q5LVX8		
G1G48-1989	Q5LS19		
G1G48-2709	Q5LQ33	aspA	
G1G48-3705	Q5LMB5		
G1G48-589	Q5LVW3		
G1G48-2267	Q5LRA1		
G1G48-3083	Q5LP19		
G1G48-62	Q5LWL4		
G1G48-3996	Q5LLJ8		
G1G48-1180			
G1G48-3781	Q5LM42		
G1G48-3462			
G1G48-4390	Q5LKG8		
G1G48-254			
G1G48-1454	Q5LTJ2		
