Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_late_FOLD_CHANGE_prot,DSS3_ac_v_DSS3_early_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_late_FOLD_CHANGE_prot,DSS3_glc_v_DSS3_early_FOLD_CHANGE_prot,DSS3_late_v_DSS3_early_FOLD_CHANGE_prot,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
1757,504,0.0017183985,0.000891201333333333,0.00431075866666666,0.00241225366666666,1.19795650078827,-0.491310202153057,-0.856935161278483,-1.68926670294132,-2.05489166206675,-0.365624959125426,0.674400962066895,0.0202326116996775,False,,,,,,,SPO0503,K02907,,Ribosomal protein L30/L7E (RpmD) (PDB:1VS6),1,SPO_RS02540,0.0,
1758,101,0.002851847,0.00362494866666666,0.004269912,0.00248702233333333,0.0167898821841081,-0.601742194997434,0.217318563738931,-0.618532077181542,0.200528681554823,0.819060758736365,0.675219432865829,0.0202441271303546,False,,,,,,,SPO0101,K02035,,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,SPO_RS00510,0.0,
1759,2708,0.00018305945,0.000116759333333333,0.000187546,0.000203698433333333,0.673358487285336,-0.206390767619938,-0.06063197657115,-0.879749254905274,-0.733990463856486,0.145758791048788,0.675603808673939,0.0202556425610317,False,,,,,,,SPO2712,,,,1,SPO_RS13755,0.0,
1760,3024,0.00011850715,0.0001507702,0.000135368,0.000166680666666666,-0.298596071929711,-0.220593750024153,-0.487617354311824,0.0780023219055578,-0.189021282382112,-0.26702360428767,0.676991894268445,0.0202671579917088,False,,,,,,,SPO3027,K00817,"Histidine biosynthesis, PRPP => histidine",Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase (HisC) (PDB:4R2N),1,SPO_RS15345,0.0,
1761,2950,7.42134e-05,4.39343e-06,9.69720666666666e-05,0.000103898666666666,4.07826009099193,0.0392636608586496,-0.237428680321082,-4.03899643013328,-4.31568877131302,-0.276692341179732,0.677853694161199,0.0202786734223859,False,,,,,,,SPO2954,K01934,,5-formyltetrahydrofolate cyclo-ligase (FAU1) (PDB:1SBQ),1,SPO_RS14980,1.0,5-FORMYL-THF-CYCLO-LIGASE-RXN
1762,3827,0.0095491045,0.00790681166666666,0.0104199666666666,0.00818299333333333,0.268659678996717,-0.0655349620851479,0.227256858742875,-0.334194641081865,-0.0414028202538423,0.292791820828023,0.681154157056101,0.0202901888530631,False,,,,,,,SPO3825,K02906,,Ribosomal protein L3 (RplC) (PDB:1VS6),1,SPO_RS19410,0.0,
1763,1218,2.595365e-06,4.93644e-06,1.03815e-06,1.03815e-06,-1.24945955567092,0.999996525794646,0.999996525794646,2.24945608146556,2.24945608146556,0.0,0.681614500461368,0.0203017042837402,False,,,,,,,SPO1218,,,Site-specific recombinase XerD (XerD) (PDB:1A0P),1,SPO_RS06190,0.0,
1764,2986,3.295075e-05,4.72618666666666e-05,3.31948e-05,2.636057e-05,-0.668318608723957,-0.220048174729441,0.407355467031907,0.448270433994515,1.07567407575586,0.627403641761349,0.682923210220636,0.0203132197144173,False,,,,,,,SPO2990,,,"DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger (RPC10) (PDB:1I3Q)",1,SPO_RS15155,0.0,
1765,643,0.000249273,0.00015255,0.000537494333333333,0.000560864,0.708444445890734,-0.876764029551155,-1.16992435837433,-1.58520847544189,-1.87836880426506,-0.293160328823177,0.682974972174312,0.0203247351450944,False,,,,,,,SPO0644,,,,1,SPO_RS03255,0.0,
1766,3681,6.36729e-05,0.000109608533333333,4.974445e-05,6.63259333333333e-05,-0.447272093553126,0.41503762515615,0.0620730503897455,0.862309718709276,0.509345143942871,-0.352964574766405,0.684315673713003,0.0203362505757715,False,,,,,,,SPO3680,K09022,,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family (RidA) (PDB:1J7H) (PUBMED:22094463;32205462)",1,SPO_RS18670,0.0,
1767,270,0.00021929905,0.000130787666666666,0.000101055533333333,0.000188029313333333,0.38189410542669,0.974180505700921,1.21161136552458,0.592286400274231,0.82971726009789,0.237430859823659,0.685179896838434,0.0203477660064486,False,,,,,,,SPO0272,K00412,Cytochrome bc1 complex respiratory unit,Cytochrome b subunit of the bc complex (QcrB/PetB) (PDB:1VF5),1,SPO_RS01385,1.0,RXN-15829
1768,2616,9.298835e-05,0.0002201102,0.000122525949999999,0.000229007,-0.710421323978907,0.511030566510283,-1.18792827346029,1.22145189048919,-0.477506949481391,-1.69895883997058,0.686156461475646,0.0203592814371257,False,,,,,,,SPO2621,K01803,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",Triosephosphate isomerase (TpiA) (PDB:1HG3),1,SPO_RS13295,1.0,TRIOSEPISOMERIZATION-RXN
1769,761,2.542495e-05,1.676013e-05,1.017e-05,1.61024966666666e-05,0.504968617265692,0.999998226773826,0.886716783921599,0.495029609508133,0.381748166655906,-0.113281442852226,0.686511846822524,0.0203707968678028,False,,,,,,,SPO0762,,,"DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)",1,SPO_RS03845,0.0,
1770,296,3.874275e-05,5.22221e-05,6.81227e-05,4.81056e-05,-0.46781510924943,-1.09813731638099,-0.594878943294803,-0.630322207131566,-0.127063834045372,0.503258373086193,0.68651491265309,0.0203823122984799,False,,,,,,,SPO0298,,,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),1,SPO_RS01515,8.0,"RXN-13615, RXN-14229, RXN-14278, BUTYRYL-COA-DEHYDROGENASE-RXN, ACYLCOADEHYDROG-RXN, RXN-17783, RXN-17779, RXN-17775"
1771,265,0.000168805,0.000508421,0.0002645862,0.000228074433333333,-0.96718584575111,-0.215329926823272,-0.321585325649449,0.751855918927837,0.645600520101661,-0.106255398826176,0.686842794262839,0.020393827729157,False,,,,,,,SPO0267,K01736,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",Chorismate synthase (AroC) (PDB:1Q1L),1,SPO_RS01360,1.0,CHORISMATE-SYNTHASE-RXN
1772,149,3.751225e-06,3.63523e-06,1.35044e-05,1.2754145e-05,0.168483449345174,-2.1699239331279,-0.999998798145735,-2.33840738247308,-1.16848224749091,1.16992513498217,0.686940658568481,0.0204053431598341,False,,,,,,,SPO0151,K03629,,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),1,SPO_RS00775,0.0,
1773,2984,0.00256086099999999,0.003687773,0.00385115999999999,0.00257220966666666,-0.330871701357239,-0.672055518717483,-0.087914815877907,-0.341183817360244,0.242956885479332,0.584140702839576,0.688537252740189,0.0204168585905112,False,,,,,,,SPO2988,,,"Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain (YdjI)",1,SPO_RS15145,0.0,
1774,4219,6.56948e-05,4.04999333333333e-05,7.38144666666666e-05,8.36562e-05,0.665020696898645,0.0114043426384711,-0.339306065021393,-0.653616354260174,-1.00432676192003,-0.350710407659864,0.691013432887036,0.0204283740211883,False,,,,,,,SPOA0322,K07444,,23S rRNA G2445 N2-methylase RlmL (RlmL) (PDB:3V97) (PUBMED:22362734),1,SPO_RS21450,0.0,
1775,1348,0.0006261665,0.001083734,0.000855418666666666,0.000867395,-0.556020918040454,-0.364369780317082,-0.49398964134423,0.191651137723372,0.0620312766962243,-0.129619861027148,0.691962930696221,0.0204398894518655,False,,,,,,,SPO1348,K04755,,Ferredoxin (Fdx) (PDB:1KRH),1,SPO_RS06870,0.0,
1776,954,0.0001167795,0.000356375133333333,0.000321932333333333,0.000188319999999999,-0.82913799881179,-1.48725717846512,-0.727140148164936,-0.658119179653335,0.101997850646853,0.760117030300188,0.693594556606459,0.0204514048825426,False,,,,,,,SPO0954,,,"Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone (YHS)",1,SPO_RS04790,0.0,
1777,3771,9.84735e-05,0.000110290733333333,7.19613333333333e-05,0.000102261,-0.258600012988388,0.37034477598979,0.0817028433221835,0.628944788978179,0.340302856310572,-0.288641932667607,0.694342264076747,0.0204629203132197,False,,,,,,,SPO3769,,,Uncharacterized conserved protein (PDB:1X6M),1,SPO_RS19130,0.0,
1778,3752,2.984665e-05,5.049715e-05,5.41219333333333e-05,7.79993333333333e-05,-0.697139742290103,-0.805012289963992,-1.01963260594312,-0.107872547673888,-0.322492863653018,-0.214620315979129,0.696129501839169,0.0204744357438968,False,,,,,,,SPO3751,K06920,,7-cyano-7-deazaguanine synthase (queuosine biosynthesis) (QueC) (PDB:2PG3) (PUBMED:14660578;17384645),1,SPO_RS19035,1.0,RXN-12093
1779,1036,6.17196e-05,0.000226123533333333,4.78641999999999e-05,0.000101186466666666,0.0534637098780379,0.538235153770406,-0.22188184683568,0.484771443892368,-0.275345556713718,-0.760117000606086,0.699707716457179,0.0204859511745739,False,,,,,,,SPO1037,,,,1,SPO_RS05220,0.0,
1780,249,0.000568035,0.001021066,0.000859516,0.000725167333333333,-0.921087213318251,-0.660765828861849,-0.379901297121572,0.260321384456402,0.541185916196679,0.280864531740277,0.700642225505769,0.020497466605251,False,,,,,,,SPO0251,K02483,,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)",1,SPO_RS01280,0.0,
1781,3094,2.73905e-06,1.50821833333333e-05,2.73905e-06,6.84762e-07,-1.83366060623001,0.0,2.00000105342769,1.83366060623001,3.8336616596577,2.00000105342769,0.702402915632295,0.0205089820359281,False,,,,,,,SPO3098,K03724,,Lhr-like helicase (Lhr) (PDB:5V9X),1,SPO_RS15700,0.0,
1782,2151,4.55278e-05,4.86358333333333e-05,7.30343333333333e-05,6.63948666666666e-05,0.283226779261729,-0.604595927451102,-0.32790449599272,-0.887822706712832,-0.61113127525445,0.276691431458381,0.702833141668673,0.0205204974666052,False,,,,,,,SPO2149,K01658,"Tryptophan biosynthesis, chorismate => tryptophan",Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase) (PabA) (PDB:1I1Q),1,SPO_RS10895,4.0,"PABASYN-RXN, GLUTAMIN-RXN, RXN-22713, PRTRANS-RXN"
1783,951,1.781685e-05,2.85705666666666e-05,4.29701e-05,3.00441333333333e-05,-1.28674382170194,-2.32192947143777,-1.66123631525339,-1.03518564973582,-0.374492493551443,0.660693156184386,0.704024882387308,0.0205320128972823,False,,,,,,,SPO0951,,,,1,SPO_RS04775,0.0,
1784,2858,0.0009027815,0.001880176,0.00146291266666666,0.00171794433333333,-0.582032228964257,-0.529868209477884,-0.846626124875559,0.0521640194863728,-0.264593895911302,-0.316757915397674,0.704124724325374,0.0205435283279594,False,,,,,,,SPO2862,K02234,,"Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family (YejR) (PDB:1NIJ) (PUBMED:19822009;31132310)",1,SPO_RS14530,0.0,
1785,2675,0.000148843049999999,0.000256503666666666,0.000299396666666666,0.000196746666666666,-0.9682295067023,-1.47293365439805,-0.877545826973515,-0.504704147695752,0.0906836797287855,0.595387827424538,0.704197766057409,0.0205550437586365,False,,,,,,,SPO2679,,,NADP-dependent 3-hydroxy acid dehydrogenase YdfG (YdfG) (PDB:3P19),1,SPO_RS13590,0.0,
1786,2144,0.00265778,0.00206579899999999,0.00318168566666666,0.00218646966666666,0.640210243447478,-0.153817696242706,0.340499192944104,-0.794027939690185,-0.299711050503374,0.49431688918681,0.705208131702195,0.0205665591893136,False,,,,,,,SPO2142,K00208,"Fatty acid biosynthesis, elongation",Enoyl-[acyl-carrier-protein] reductase FabI (FabI) (PDB:1C14),1,SPO_RS10860,25.0,"ENOYL-ACP-REDUCT-NADH-RXN, RXN-9662, RXN-10657, RXN-9659, RXN-16620, RXN-10661, RXN-22024, RXN-9663, RXN-9660, RXN-16624, RXN0-2145, RXN-9657, RXN-16628, RXN-9661, RXN-9658, RXN-16632, RXN-9526, RXN-9538, RXN-9530, RXN-9521, RXN-22455, RXN-9542, RXN-9515, RXN-9534, ENOYL-ACP-REDUCT-NADPH-RXN"
1787,1936,0.000523685,0.000522147,0.000458180333333333,0.000394799666666666,-0.0131627542257017,0.167913463881189,0.43953074870515,0.181076218106891,0.452693502930852,0.27161728482396,0.707351431179531,0.0205780746199907,False,,,,,,,SPO1934,K06915,,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)",1,SPO_RS09820,0.0,
1788,75,0.000809247,0.000826278333333333,0.00113180133333333,0.000954902333333333,0.235990702284651,-0.475729409129916,-0.235798769246631,-0.711720111414567,-0.471789471531282,0.239930639883285,0.707487378964746,0.0205895900506678,False,,,,,,,SPO0075,,,Lipoprotein-anchoring transpeptidase ErfK/SrfK (ErfK) (PDB:4LZH),1,SPO_RS00380,3.0,"RXN-16665, RXN0-5401, RXN-16660"
1789,487,0.0085543375,0.0130395883333333,0.00733952266666666,0.0120172803333333,-0.192594507998517,0.225034415663045,-0.487098907068926,0.417628923661562,-0.294504399070408,-0.712133322731971,0.70946707242822,0.020601105481345,False,,,,,,,SPO0487,K02982,,Ribosomal protein S3 (RpsC) (PDB:1VS6),1,SPO_RS02455,0.0,
1790,1982,5.688705e-05,5.31611999999999e-05,8.97063666666666e-05,6.49096999999999e-05,-0.00514355312414238,-0.706127872591153,0.194985668636626,-0.700984319467011,0.200129221760768,0.901113541227779,0.710343711641481,0.0206126209120221,False,,,,,,,SPO1980,K22310,,Putative hemolysin,1,SPO_RS10050,0.0,
1791,1730,5.66613e-05,4.35965e-05,7.75823e-05,8.01974666666666e-05,0.741168056551675,-0.514571677195448,-0.612166021783314,-1.25573973374712,-1.35333407833499,-0.0975943445878666,0.715386392791092,0.0206241363426992,False,,,,,,,SPO1728,,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",1,SPO_RS08795,0.0,
1792,3338,0.0002333115,0.000351853999999999,0.000414576333333333,0.000446282666666666,-0.628042076402106,-0.967162873254093,-0.984810983814918,-0.339120796851986,-0.356768907412812,-0.0176481105608257,0.715834199222606,0.0206356517733763,False,,,,,,,SPO3341,K01754,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",Threonine deaminase (IlvA) (PDB:3IAU),1,SPO_RS16925,4.0,"THREDEHYD-RXN, RXN-15122, 4.3.1.17-RXN, RXN-15125"
1793,1153,0.0004605455,0.000626527,0.000427525333333333,0.000371912666666666,-0.327671264555634,0.50615761394661,0.308867231473257,0.833828878502245,0.636538496028892,-0.197290382473353,0.716106571533169,0.0206471672040534,False,,,,,,,SPO1153,K06929,,Predicted CoA-binding protein (YccU) (PDB:1IUK),1,SPO_RS05845,0.0,
1794,1208,3.78092e-06,2.1356965e-05,9.4523e-07,9.4523e-07,-1.47703698127111,2.0,2.0,3.47703698127111,3.47703698127111,0.0,0.716832480392256,0.0206586826347305,False,,,,,,,SPO1208,K03281,,H+/Cl- antiporter ClcA (ClcA) (PDB:1KPK),1,SPO_RS06130,1.0,TRANS-RXN2K2G-2
1795,897,0.000127890999999999,9.89429e-05,0.000125383333333333,0.000153594666666666,0.362119919760765,-0.0310364681304946,-0.421012257792677,-0.393156387891259,-0.783132177553442,-0.389975789662182,0.717656903914852,0.0206701980654076,False,,,,,,,SPO0897,K06998,"Pyocyanine biosynthesis, chorismate => pyocyanine","Predicted epimerase YddE/YHI9, PhzF superfamily (YHI9) (PDB:1SDJ) (PUBMED:24914732)",1,SPO_RS04520,0.0,
1796,3741,0.000830229,0.000812739333333333,0.000695626333333333,0.000704241,0.0559477937853678,0.24692937695895,0.264181684766231,0.190981583173583,0.208233890980864,0.017252307807281,0.717950376902831,0.0206817134960847,False,,,,,,,SPO3740,K07304,,Peptide methionine sulfoxide reductase MsrA (MsrA) (PDB:1FF3),1,SPO_RS18980,1.0,RXN-8668
1797,3904,0.0007224315,0.000685052333333333,0.000397719,0.000500144666666666,0.406439311295317,1.24855137450514,0.579220413815129,0.842112063209832,0.172781102519811,-0.66933096069002,0.718451485249411,0.0206932289267618,False,,,,,,,SPOA0006,K06217,,"Phosphate starvation-inducible protein PhoH, predicted ATPase (PhoH) (PDB:3B85) (PUBMED:8444794;12762842)",1,SPO_RS19810,0.0,
1798,97,0.001064816,0.00134652566666666,0.000882703999999999,0.001102906,-0.226575601410491,0.293519988654319,0.0248771187609371,0.52009559006481,0.251452720171428,-0.268642869893382,0.719500709836054,0.0207047443574389,False,,,,,,,SPO0097,,,Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S),1,SPO_RS00490,0.0,
1799,3416,0.0001320645,0.0002135696,0.000122475426666666,0.000147319399999999,-0.571915118012807,1.31117110627943,0.22447038123135,1.88308622429224,0.796385499244157,-1.08670072504808,0.721654719317658,0.020716259788116,False,,,,,,,SPO3419,K03185,"Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases (UbiH) (PDB:1BF3),1,SPO_RS17310,0.0,
1800,294,4.52931e-05,3.85387799999999e-05,2.54774e-05,1.13233e-05,1.65983297399211,0.830073228979642,1.99999681476108,-0.829759745012472,0.340163840768966,1.16992358578143,0.722216651998765,0.0207277752187931,False,,,,,,,SPO0296,K07735,,"Putative transcriptional regulator, AlgH/UPF0301 family (AlgH) (PDB:2AJ2)",1,SPO_RS01505,0.0,
1801,1404,1.0609115e-05,1.2850095e-05,2.08022e-05,1.206528e-05,-0.16978126815772,-1.93792887783446,-1.05664463712488,-1.76814760967674,-0.886863368967166,0.881284240709577,0.722392231807139,0.0207392906494702,False,,,,,,,SPO1401,,,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (BioA) (PDB:1MLY),1,SPO_RS07150,0.0,
1802,2945,0.0001469295,0.000174610666666666,0.000120434,0.000141309233333333,-0.250393309556086,0.263034572210637,0.126940913536117,0.513427881766723,0.377334223092203,-0.13609365867452,0.723775310496102,0.0207508060801474,False,,,,,,,SPO2949,K09022,,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family (RidA) (PDB:1J7H) (PUBMED:22094463;32205462)",1,SPO_RS14955,0.0,
1803,1386,6.81501e-05,0.000158006666666666,9.60067999999999e-05,0.00014724345,-1.55965389089844,-0.932884805620556,-1.66984900064736,0.626769085277885,-0.11019510974892,-0.736964195026805,0.726151657813316,0.0207623215108245,False,,,,,,,SPO1383,K02274,"Cytochrome c oxidase, prokaryotes","Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)",1,SPO_RS07060,3.0,"CYTOCHROME-C-OXIDASE-RXN, RXN-21237, RXN1YI0-22"
1804,1250,4.304375e-05,1.488947e-05,4.35384e-05,1.68216666666666e-05,1.37444863854506,0.265288650722689,0.931954417396097,-1.10915998782237,-0.442494221148967,0.666665766673407,0.726190458233729,0.0207738369415016,False,,,,,,,SPO1250,K09857,,Intermembrane transporter PqiABC lipoprotein subunit PqiC (PqiC) (PDB:6OSX) (PUBMED:27795327),1,SPO_RS06370,0.0,
1805,869,8.675935e-05,0.000153143766666666,0.000187233666666666,0.000149667666666666,-0.919535687763561,-1.39791002114054,-1.1212177326617,-0.478374333376987,-0.20168204489814,0.276692288478846,0.726676833016376,0.0207853523721787,False,,,,,,,SPO0870,,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS04385,0.0,
1806,2215,1.5781e-06,6.68169e-06,1.025765e-05,1.341385e-05,-2.00398254246955,-2.58496250072115,-2.0,-0.5809799582516,0.00398254246955787,0.584962500721157,0.726917815113028,0.0207968678028558,False,,,,,,,SPO2212,K01692,beta-Oxidation,Enoyl-CoA hydratase/carnithine racemase (CaiD) (PDB:1DCI),1,SPO_RS11215,0.0,
1807,1313,4.0848e-05,0.000156281766666666,0.000122544133333333,4.0848e-05,-1.23834272661765,-1.36831277553307,0.0,-0.12997004891541,1.23834272661765,1.36831277553307,0.726938338780431,0.0208083832335329,False,,,,,,,SPO1313,K03075,,Protein translocase subunit SecG (SecG) (PDB:2AKH),1,SPO_RS06695,0.0,
1808,162,3.33341e-06,4.88159e-06,8.33352e-07,4.166761e-06,-0.503797454661036,2.00000086559737,0.415038172521214,2.50379832025841,0.91883562718225,-1.58496269307616,0.727594554412814,0.02081989866421,False,,,,,,,SPO0164,,,"Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase (Lpd) (PDB:6QKG)!!!2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family (FadH) (PDB:1BWK)",1,SPO_RS00840,0.0,
1809,3637,0.0001155607,5.64027333333333e-05,8.69358333333333e-05,6.99726666666666e-05,0.330722286391747,-0.384205637400677,-0.0605859937806254,-0.714927923792425,-0.391308280172372,0.323619643620052,0.728830048393174,0.0208314140948871,False,,,,,,,SPO3638,K03793,,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",1,SPO_RS18430,0.0,
1810,3194,9.763185e-05,7.24611333333333e-05,5.61382933333333e-05,0.000113090066666666,0.141524642411484,1.12843030201261,-0.0414949700335149,0.986905659601131,-0.183019612444999,-1.16992527204613,0.7290229830155,0.0208429295255642,False,,,,,,,SPO3198,K03685,,dsRNA-specific ribonuclease (Rnc) (PDB:1DI2),1,SPO_RS16200,1.0,3.1.26.3-RXN
1811,3139,2.620125e-05,1.5255e-05,6.21845e-05,3.772987e-05,0.721459772020955,-0.805014650616882,-0.177610701425427,-1.52647442263783,-0.899070473446382,0.627403949191455,0.73116852111825,0.0208544449562413,False,,,,,,,SPO3143,K06173,,"tRNA U38,U39,U40 pseudouridine synthase TruA (TruA) (PDB:1DJ0)",1,SPO_RS15925,1.0,TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
1812,3911,4.22445499999999e-05,3.41105e-06,9.93989e-06,2.23648e-05,3.44990596629912,1.90689198251886,0.736963916971923,-1.54301398378025,-2.7129420493272,-1.16992806554694,0.731804244808739,0.0208659603869184,False,,,,,,,SPOA0013,,,Predicted periplasmic protein,1,SPO_RS19845,0.0,
1813,1026,0.000261148,0.000602213666666666,0.000350757333333333,0.000247066666666666,-0.472915421903655,-0.467935845574304,0.153985361217221,0.00497957632935097,0.626900783120877,0.621921206791526,0.734227081765184,0.0208774758175955,False,,,,,,,SPO1027,,,"Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family (PDB:2F46)",1,SPO_RS05170,0.0,
1814,3734,2.26466e-05,3.08763333333333e-05,4.52931333333333e-05,5.66164e-06,-0.215348762883746,-0.666665604920361,2.00000254819057,-0.451316842036614,2.21535131107431,2.66666815311093,0.736540938756092,0.0208889912482726,False,,,,,,,SPO3733,K01724,,Pterin-4a-carbinolamine dehydratase (PhhB) (PDB:1DCH),1,SPO_RS18945,3.0,"RXN-13908, RXN-7908, RXN-14206"
1815,3986,7.411485e-05,4.36745333333333e-05,6.72299666666666e-05,7.28999333333333e-05,0.857406366117052,0.430724872189831,0.15403444288399,-0.426681493927221,-0.703371923233062,-0.276690429305841,0.738264939801324,0.0209005066789497,False,,,,,,,SPOA0087a,,,,1,SPO_RS22985,0.0,
1816,359,0.00610813,0.009155246,0.00834703166666666,0.004885651,-0.131960195830788,-0.454016366129971,0.398671967727636,-0.322056170299182,0.530632163558424,0.852688333857607,0.738691835284878,0.0209120221096269,False,,,,,,,SPO0360,K00239,"Citrate cycle (TCA cycle, Krebs cycle)","Succinate dehydrogenase/fumarate reductase, flavoprotein subunit (SdhA) (PDB:1KF6)",1,SPO_RS01830,0.0,
1817,4319,2.921165e-05,1.579499e-05,7.741085e-05,3.700144e-05,0.680628371844004,-0.807355111041133,1.27669489009959,-1.48798348288513,0.596066518255586,2.08405000114072,0.739138621498264,0.020923537540304,False,,,,,,,SPOA0423,K16137,,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",1,SPO_RS21970,0.0,
1818,2213,0.005370985,0.00659681399999999,0.00550354966666666,0.00479355466666666,-0.110606481388549,-0.0449031281807981,0.155556185527236,0.0657033532077511,0.266162666915785,0.200459313708034,0.739287752735422,0.0209350529709811,False,,,,,,,SPO2210,,,,1,SPO_RS11205,0.0,
1819,1687,0.000177352,0.000282929333333333,0.000207522333333333,0.000242177,-0.434664788973643,-0.235301143099716,-0.439290376756785,0.199363645873926,-0.00462558778314203,-0.203989233657068,0.739907016992123,0.0209465684016582,False,,,,,,,SPO1686,K04094,,Folate-dependent tRNA-U54 methylase TrmFO/GidA (TrmFO) (PUBMED:16027442),1,SPO_RS08555,0.0,
1820,786,5.16429499999999e-05,7.06351333333333e-05,4.28258499999999e-05,4.53450333333333e-05,-0.247877175624081,0.415038095827984,0.559356180193781,0.662915271452066,0.807233355817862,0.144318084365796,0.741570712903062,0.0209580838323353,False,,,,,,,SPO0787,K01091,,"Phosphoglycolate phosphatase, HAD superfamily (Gph) (PDB:2NYV)",1,SPO_RS03970,1.0,GPH-RXN
1821,313,4.8457e-05,1.791748e-05,9.69138366666666e-05,8.61457e-05,1.7579547337588,0.63169028854522,-0.830073696002092,-1.12626444521358,-2.5880284297609,-1.46176398454731,0.741882765693981,0.0209695992630124,False,,,,,,,SPO0315,,,,1,SPO_RS01610,0.0,
1822,509,0.000941081,0.000988346666666666,0.00145588266666666,0.00121438133333333,0.235573513601959,-0.554532035119066,-0.390167615873531,-0.790105548721026,-0.625741129475491,0.164364419245535,0.742165673520558,0.0209811146936895,False,,,,,,,SPO0507,K00939,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",Adenylate kinase or related kinase (Adk) (PDB:1AK2),1,SPO_RS02560,1.0,ADENYL-KIN-RXN
1823,3868,0.000198611,0.000225129,0.000171507333333333,0.000135961966666666,-0.184055875721684,0.376379841434527,0.581330557019184,0.560435717156211,0.765386432740868,0.204950715584656,0.743145610663104,0.0209926301243666,False,,,,,,,SPO3866,K07152,,"Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family (Sco1) (PDB:1ON4)",1,SPO_RS19620,0.0,
1824,1979,6.25845e-06,1.5573805e-05,3.91153e-06,1.56461e-06,-0.710429517567696,1.00000115259864,2.00000230519728,1.71043067016633,2.71043182276498,1.00000115259864,0.745287594196149,0.0210041455550437,False,,,,,,,SPO1977,,,,1,SPO_RS10035,0.0,
1825,1745,0.017338362,0.0369703429999999,0.0232935683333333,0.023971966,-0.63012116268624,-0.409152250926885,-0.476374411141532,0.220968911759355,0.153746751544708,-0.067222160214647,0.74567138182064,0.0210156609857208,False,,,,,,,SPO1743,K00261,Methylaspartate cycle,Glutamate dehydrogenase/leucine dehydrogenase (GdhA) (PDB:1B3B) (PUBMED:24391520),1,SPO_RS08870,0.0,
